,rate,rate_err
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,17.202072538860104,1.888172762516953
84,23.83419689119171,2.222550320158261
85,22.590673575129532,2.163794095110995
86,30.466321243523314,2.512819824452257
87,32.953367875647665,2.613372064853573
88,38.96373056994818,2.841722114155873
89,39.79274611398964,2.8717940850882937
90,40.20725388601036,2.8867125963075893
91,50.777202072538856,3.2440364440411456
92,50.362694300518136,3.230768345724331
93,60.725388601036265,3.547615081580039
94,58.031088082901555,3.468020835374406
95,67.56476683937824,3.742066338915604
96,67.35751295336787,3.736322565247657
97,68.80829015544042,3.776345525033906
98,71.0880829015544,3.8383956844460383
99,77.09844559585493,3.9973681910851626
100,78.34196891191709,4.029476081911623
101,80.62176165803109,4.087685579961869
102,81.6580310880829,4.113872174358385
103,84.35233160621762,4.1811898449392775
104,84.76683937823834,4.191450448944391
105,78.96373056994818,4.045434465480443
106,80.0,4.0718927884743
107,87.25388601036269,4.252494202835894
108,78.13471502590673,4.024142557294839
109,89.11917098445595,4.297708052503154
110,86.01036269430051,4.2220826502514734
111,73.36787564766838,3.8994585952801613
112,82.90155440414507,4.1450777202072535
113,81.6580310880829,4.113872174358385
114,92.02072538860104,4.367110363876782
115,88.29015544041451,4.277672008404206
116,87.66839378238342,4.26258317123381
117,76.26943005181347,3.9758188794302334
118,82.27979274611398,4.129504423869694
119,87.25388601036269,4.252494202835894
120,91.60621761658031,4.357263428316816
121,90.56994818652849,4.3325481783143776
122,88.08290155440415,4.272648316702239
123,91.39896373056995,4.352331606217616
124,84.14507772020725,4.176050089038318
125,99.06735751295336,4.531235463020818
126,93.05699481865284,4.3916311088947335
127,91.39896373056995,4.352331606217616
128,92.84974093264249,4.386737925081187
129,84.76683937823834,4.191450448944391
130,93.2642487046632,4.396518846755736
131,90.56994818652849,4.3325481783143776
132,94.92227979274611,4.435426851612994
133,99.06735751295336,4.531235463020818
134,80.20725388601036,4.077163849306943
135,84.55958549222798,4.186323290512778
136,98.65284974093264,4.521745954253145
137,83.3160621761658,4.15542749342247
138,85.18134715025906,4.201685996417263
139,82.48704663212435,4.134702040053886
140,91.60621761658031,4.357263428316816
141,89.53367875647668,4.307691127632441
142,81.6580310880829,4.113872174358385
143,84.35233160621762,4.1811898449392775
144,87.04663212435233,4.247440732003978
145,94.71502590673575,4.430582036566207
146,84.14507772020725,4.176050089038318
147,86.42487046632124,4.232244115370391
148,91.39896373056995,4.352331606217616
149,89.74093264248704,4.312673999312914
150,87.25388601036269,4.252494202835894
151,90.77720207253886,4.337502494602352
152,91.19170984455958,4.3473941893063275
153,92.43523316062176,4.376935146516658
154,88.49740932642487,4.282689807206595
155,95.5440414507772,4.449929648411168
156,86.83937823834196,4.242381241545848
157,86.21761658031087,4.227166436139096
158,93.47150259067357,4.401401156807316
159,89.9481865284974,4.317651120414437
160,91.39896373056995,4.352331606217616
161,82.90155440414507,4.1450777202072535
162,86.6321243523316,4.237315709898626
163,91.39896373056995,4.352331606217616
164,87.04663212435233,4.247440732003978
165,93.2642487046632,4.396518846755736
166,90.36269430051813,4.32758819022199
167,96.99481865284974,4.483587078297189
168,96.99481865284974,4.483587078297189
169,90.77720207253886,4.337502494602352
170,101.34715025906735,4.583076556993985
171,93.05699481865284,4.3916311088947335
172,92.02072538860104,4.367110363876782
173,95.12953367875647,4.44026638044115
174,93.47150259067357,4.401401156807316
175,104.24870466321244,4.648219998343172
176,96.37305699481865,4.469193503180896
177,97.2020725388601,4.488374679317661
178,106.94300518134715,4.707903291855149
179,104.66321243523316,4.65745182471383
180,108.80829015544042,4.7487831035811805
181,106.11398963730569,4.689620103206119
182,109.01554404145077,4.753303602561539
183,112.33160621761658,4.82505563806127
184,114.4041450777202,4.869363782164033
185,125.18134715025906,5.09355677821534
186,113.36787564766838,4.847260337213057
187,106.73575129533678,4.703339157682991
188,119.79274611398964,4.9827213596565
189,113.57512953367875,4.851689082163575
190,134.09326424870466,5.2717501935655555
