,rate,rate_err
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,16.645326504481435,4.616582939134429
84,21.766965428937258,5.27926456545155
85,49.9359795134443,7.996156207936489
86,55.057618437900125,8.396208097697823
87,49.9359795134443,7.996156207936489
88,69.14212548015365,9.40905150877021
89,64.02048655569781,9.053864035679226
90,72.98335467349551,9.66688147921991
91,79.3854033290653,10.081956304752639
92,106.27400768245839,11.665087809403712
93,106.27400768245839,11.665087809403712
94,98.59154929577464,11.235549791795291
95,98.59154929577464,11.235549791795291
96,107.55441741357234,11.735149026775519
97,110.11523687580025,11.874031364271067
98,104.99359795134443,11.594603249855847
99,134.44302176696542,13.120295474980278
100,122.91933418693982,12.545402011693612
101,116.51728553137004,12.214330363853337
102,112.67605633802816,12.011307963696362
103,124.19974391805377,12.610573369777342
104,129.3213828425096,12.867958541768104
105,130.60179257362356,12.931504402512262
106,110.11523687580025,11.874031364271067
107,131.88220230473752,12.994739519964428
108,133.16261203585148,13.057668408688308
109,126.76056338028168,12.739915968074518
110,129.3213828425096,12.867958541768104
111,130.60179257362356,12.931504402512262
112,128.04097311139563,12.804097311139564
113,126.76056338028168,12.739915968074518
114,129.3213828425096,12.867958541768104
115,111.39564660691421,11.9428669053634
116,138.2842509603073,13.306408252769863
117,113.95646606914212,12.079361244630734
118,126.76056338028168,12.739915968074518
119,125.48015364916773,12.675409649950916
120,142.12548015364916,13.48995358879992
121,156.20998719590267,14.142587730073318
122,161.33162612035852,14.372563585559314
123,129.3213828425096,12.867958541768104
124,143.40588988476313,13.55058289917844
125,137.00384122919334,13.244661245567992
126,134.44302176696542,13.120295474980278
127,99.8719590268886,11.308272556117602
128,96.03072983354673,11.088673543974886
129,138.2842509603073,13.306408252769863
130,158.7708066581306,14.258039341434113
131,147.247119078105,13.730864653986693
132,115.23687580025607,12.147033265691597
133,125.48015364916773,12.675409649950916
134,130.60179257362356,12.931504402512262
135,120.35851472471191,12.414032925521969
136,139.56466069142124,13.367870049821446
137,112.67605633802816,12.011307963696362
138,134.44302176696542,13.120295474980278
139,122.91933418693982,12.545402011693612
140,125.48015364916773,12.675409649950916
141,130.60179257362356,12.931504402512262
142,111.39564660691421,11.9428669053634
143,128.04097311139563,12.804097311139564
144,133.16261203585148,13.057668408688308
145,133.16261203585148,13.057668408688308
146,145.96670934699102,13.671034893766082
147,135.72343149807938,13.182625020469912
148,143.40588988476313,13.55058289917844
149,139.56466069142124,13.367870049821446
150,152.3687580025608,13.967621145500273
151,124.19974391805377,12.610573369777342
152,133.16261203585148,13.057668408688308
153,112.67605633802816,12.011307963696362
154,137.00384122919334,13.244661245567992
155,145.96670934699102,13.671034893766082
156,121.63892445582586,12.479890326259875
157,133.16261203585148,13.057668408688308
158,161.33162612035852,14.372563585559314
159,157.49039692701663,14.2004308660812
160,111.39564660691421,11.9428669053634
161,124.19974391805377,12.610573369777342
162,138.2842509603073,13.306408252769863
163,120.35851472471191,12.414032925521969
164,170.2944942381562,14.766405370897306
165,131.88220230473752,12.994739519964428
166,124.19974391805377,12.610573369777342
167,140.8450704225352,13.429050552754822
168,152.3687580025608,13.967621145500273
169,138.2842509603073,13.306408252769863
170,142.12548015364916,13.48995358879992
171,131.88220230473752,12.994739519964428
172,181.8181818181818,15.257842878121618
173,151.08834827144685,13.9088098478876
174,121.63892445582586,12.479890326259875
175,177.97695262483995,15.095808095456588
176,170.2944942381562,14.766405370897306
177,160.05121638924456,14.315415989115172
178,180.53777208706785,15.204023158819355
179,175.41613316261203,14.986811665454066
180,158.7708066581306,14.258039341434113
181,188.2202304737516,15.52414296156484
182,166.45326504481434,14.598917094739281
183,195.90268886043532,15.837793696354648
184,176.696542893726,15.04140861007776
185,170.2944942381562,14.766405370897306
186,181.8181818181818,15.257842878121618
187,175.41613316261203,14.986811665454066
188,215.10883482714468,16.596006910135365
189,201.02432778489117,16.043487946404184
190,181.8181818181818,15.257842878121618
191,189.50064020486556,15.576856671698385
192,202.3047375160051,16.094500755411698
193,240.71702944942382,17.556093727019316
194,204.86555697823303,16.196044354255463
195,177.97695262483995,15.095808095456588
196,207.42637644046093,16.296955264222607
197,229.1933418693982,17.130714673827978
198,213.8284250960307,16.546540311549403
199,225.35211267605632,16.98655462409936
200,243.27784891165172,17.64923015632551
201,220.2304737516005,16.792416195395646
202,240.71702944942382,17.556093727019316
203,220.2304737516005,16.792416195395646
204,231.7541613316261,17.226151148621906
205,212.54801536491678,16.496925386331785
206,249.6798975672215,17.879948839652933
207,235.59539052496797,17.3683226200391
208,262.48399487836105,18.332677417767417
209,254.80153649167733,18.06240202261957
210,206.145966709347,16.246578156785557
211,248.39948783610754,17.8340438888401
212,239.43661971830986,17.509339732621438
213,240.71702944942382,17.556093727019316
214,276.5685019206146,18.81810301754042
215,247.11907810499358,17.788020473047123
216,233.03457106274007,17.27367165586689
217,238.1562099871959,17.46246055952094
218,235.59539052496797,17.3683226200391
219,231.7541613316261,17.226151148621906
220,204.86555697823303,16.196044354255463
221,231.7541613316261,17.226151148621906
222,248.39948783610754,17.8340438888401
223,225.35211267605632,16.98655462409936
224,193.34186939820742,15.733938191350202
225,225.35211267605632,16.98655462409936
226,226.63252240717028,17.034743528361165
227,236.87580025608193,17.41545519684436
228,259.9231754161332,18.243030536203594
229,218.95006402048654,16.743529872755467
230,209.98719590268885,16.3972451662813
231,215.10883482714468,16.596006910135365
232,212.54801536491678,16.496925386331785
233,221.51088348271446,16.841160611992194
234,215.10883482714468,16.596006910135365
235,213.8284250960307,16.546540311549403
236,225.35211267605632,16.98655462409936
237,195.90268886043532,15.837793696354648
238,195.90268886043532,15.837793696354648
239,218.95006402048654,16.743529872755467
240,203.58514724711907,16.145352385298963
241,199.7439180537772,15.992312415872979
242,183.09859154929578,15.311473422665042
243,195.90268886043532,15.837793696354648
244,167.73367477592828,14.654959209039177
245,166.45326504481434,14.598917094739281
246,151.08834827144685,13.9088098478876
247,189.50064020486556,15.576856671698385
248,204.86555697823303,16.196044354255463
249,177.97695262483995,15.095808095456588
250,184.37900128040974,15.364916773367478
251,184.37900128040974,15.364916773367478
252,157.49039692701663,14.2004308660812
253,161.33162612035852,14.372563585559314
254,161.33162612035852,14.372563585559314
255,184.37900128040974,15.364916773367478
256,161.33162612035852,14.372563585559314
257,152.3687580025608,13.967621145500273
258,171.57490396927017,14.821814216120647
259,151.08834827144685,13.9088098478876
260,192.06145966709346,15.681752514617017
261,138.2842509603073,13.306408252769863
262,154.92957746478874,14.08450704225352
263,160.05121638924456,14.315415989115172
264,154.92957746478874,14.08450704225352
265,154.92957746478874,14.08450704225352
266,161.33162612035852,14.372563585559314
267,171.57490396927017,14.821814216120647
268,170.2944942381562,14.766405370897306
269,140.8450704225352,13.429050552754822
270,151.08834827144685,13.9088098478876
271,158.7708066581306,14.258039341434113
272,166.45326504481434,14.598917094739281
273,142.12548015364916,13.48995358879992
